condition,noise,run,node,epoch,grad_slope,grad_thresh,grad_pass,acc_variance,var_thresh,var_pass,local_converged,global_flag_value,log_reported_node,val_accuracy,source_file
cascaded_dp,0.5,1,ml2,45,,,,,,,,,,0.8942,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,46,,,,,,,,,,0.8938,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,47,,,,,,,,,,0.8935,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,48,,,,,,,,,,0.8955,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,49,,,,,,,,,,0.8962,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,0.5,1,ml2,50,,,,,,,,,,0.8887,exp_cascaded_dp_0.5_ml2_run1.log
cascaded_dp,1.0,1,ml1,1,,,,,,,,,,0.5428,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,2,,,,,,,,,,0.6303,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,3,,,,,,,,,,0.6226,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,4,,,,,,,,,,0.6395,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,5,,,,,,,,,,0.6420,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,6,2.209129,0.495300,False,0.00011145,0.00002263,False,False,0.0000,0,0.6536,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,7,1.763894,0.495300,False,0.00028719,0.00002263,False,False,0.0000,0,0.6738,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,8,3.700633,0.495300,False,0.00018837,0.00002263,False,False,0.0000,0,0.6361,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,9,1.366492,0.495300,False,0.00022743,0.00002263,False,False,0.0000,0,0.6710,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,10,2.976382,0.495300,False,0.00018741,0.00002263,False,False,0.0000,0,0.6535,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,11,1.057881,0.495300,False,0.00020105,0.00002263,False,False,0.0000,0,0.6691,exp_cascaded_dp_1.0_ml1_run1.log
